"Decomposers_C";"Decomposers_N";"Decomposers_P";"Fixers_C";"Fixers_N";"Fixers_P";"Non_fixers_C";"Non_fixers_N";"Non_fixers_P";"Detritus_C";"Detritus_N";"Detritus_P";"Nitrogen";"Phosphorous";"NP_threshold";"CP_threshold";"CN_threshold";"Limitation_Decompo";"NP_threshold_NF";"Limitation_NF";"CN_seston";"CP_seston";"NP_seston";"CN_total";"CP_total";"NP_total";"C_seston";"N_seston";"P_seston";"C_organic";"N_organic";"P_organic";"NP_dissoluted";"NC_detritus";"PC_detritus";"Frac_decomp";"indirect_B_on_F";"indirect_F_on_B";"indirect_O_on_F";"indirect_F_on_O";"indirect_B_on_O";"indirect_O_on_B";"Type";"Inflow";"phi_P";"phi_N";"phi_D";"gO_NP";"gF_P";"Fraction_prod_decompo";"Fraction_prod_NF";"Fraction_prod_F";"Total_production";"IN";"IP";"ID";"Simulation_ID"
"10000120";3.13916065949165;0.470874098923894;0.0470874098923759;9.79714038165785;1.22464254770723;0.076540159231702;0;0;0;2.20220739655531;0.282878252244194;0.0193904144920876;11.0726076599191;4.91547515907888;2.25260169191741;0.191969200877873;0.0296421227938812;"C";2.25260169191741;"P";7.65191441117785;105.850383671566;13.833189707002;1.15994984825926;2.99269130364766;2.58001784140823;15.1385084377048;1.97839489887532;0.143017983616165;12.9363010411495;1.69551664663113;0.123627569124078;2.25260169191741;0.128452139742457;0.0088049901759562;0.242662925785832;0.0106416216343894;0.0788888674996055;NA;NA;NA;NA;"A_to_I";"IN";1.18486970946672;0.412128594597117;2.8689293716728;0;11.5578240422515;0.0929842412093561;0;0.907015758790644;12.7426937517182;10.8989898989899;5;5;1
"10000121";3.13916065913939;0.470874098871081;0.0470874098870901;9.79714038165387;1.22464254770673;0.0765401592316709;0;0;0;2.2022073972526;0.282878252334169;0.0193904144983441;11.5675571548889;4.91547515908213;2.35329378758349;0.191969200936884;0.0283738037003072;"C";2.35329378758349;"P";7.65191441120843;105.850383673255;13.8331897071675;1.11756695859543;2.99269130371261;2.67786308524533;15.1385084380459;1.97839489891198;0.143017983617105;12.9363010407933;1.69551664657782;0.123627569118761;2.35329378758349;0.128452139742641;0.0088049901760093;0.242662925765285;0.010641620467239;0.0788888674996376;NA;NA;NA;NA;"A_to_I";"IN";1.18486970969877;0.412128594677832;2.86892937225926;0;11.5578240422544;0.0929842412258521;0;0.907015758774148;12.7426937519532;11.3939393939394;5;5;1
"10000122";3.13916065877329;0.470874098816235;0.0470874098816078;9.79714038164972;1.22464254770621;0.0765401592316384;0;0;0;2.2022073979773;0.28287825242768;0.0193904145048465;12.0625066498596;4.9154751590855;2.45398588324954;0.191969200998217;0.0272095680970102;"C";2.45398588324954;"P";7.65191441124005;105.850383675002;13.8331897073387;1.07817210923209;2.9926913037801;2.77570832908263;15.1385084384003;1.97839489895013;0.143017983618093;12.936301040423;1.69551664652245;0.123627569113246;2.45398588324954;0.128452139742833;0.00880499017606445;0.24266292574393;0.0106416240565692;0.0788888825321255;NA;NA;NA;NA;"A_to_I";"IN";1.18486970993996;0.412128594761726;2.86892937286878;0;11.5578240422574;0.0929842412429973;0;0.907015758757003;12.7426937521974;11.8888888888889;5;5;1
"10000123";3.13916065836112;0.470874098754351;0.0470874098754204;9.79714038164505;1.22464254770563;0.076540159231602;0;0;0;2.20220739879319;0.282878252532959;0.0193904145121672;12.5574561448329;4.9154751590893;2.55467797891576;0.191969201067267;0.0261371086980347;"C";2.55467797891576;"P";7.65191441127618;105.850383676981;13.8331897075319;1.04146006953129;2.99269130385609;2.8735535729209;15.1385084387994;1.97839489899294;0.14301798361919;12.9363010400062;1.69551664645998;0.123627569107022;2.55467797891576;0.128452139743049;0.00880499017612653;0.242662925719888;0.0106416208375912;0.0788888823807712;NA;NA;NA;NA;"A_to_I";"IN";1.18486971021149;0.412128594856169;2.868929373555;0;11.5578240422609;0.0929842412622999;0;0.9070157587377;12.7426937524724;12.3838383838384;5;5;1
"10000124";3.13916065791757;0.470874098687801;0.0470874098687644;9.79714038164003;1.224642547705;0.0765401592315627;0;0;0;2.20220739967121;0.282878252646255;0.0193904145200454;13.052405639808;4.91547515909339;2.65537007458205;0.191969201141575;0.0251459849941078;"C";2.65537007458205;"P";7.65191441131487;105.850383679108;13.83318970774;1.00716581263276;2.99269130393787;2.97139881675977;15.1385084392288;1.97839489903906;0.143017983620372;12.9363010395576;1.6955166463928;0.123627569100327;2.65537007458205;0.128452139743281;0.00880499017619336;0.242662925694015;0.0106416277669986;0.0788888675594648;NA;NA;NA;NA;"A_to_I";"IN";1.1848697105037;0.412128594957807;2.86892937429347;0;11.5578240422646;0.0929842412830722;0;0.907015758716928;12.7426937527683;12.8787878787879;5;5;1
"10000125";3.13916065744189;0.470874098616448;0.0470874098616333;9.79714038163462;1.22464254770433;0.0765401592315205;0;0;0;2.20220740061283;0.282878252767756;0.0193904145284941;13.547355134785;4.91547515909778;2.75606217024838;0.191969201221264;0.024227282242673;"C";2.75606217024838;"P";7.65191441135631;105.850383681384;13.8331897079625;0.975058107122726;2.99269130402556;3.06924406059923;15.1385084396893;1.97839489908853;0.143017983621648;12.9363010390765;1.69551664632078;0.123627569093154;2.75606217024838;0.128452139743531;0.00880499017626504;0.242662925666268;0.0106416199681083;0.0788888675914688;NA;NA;NA;NA;"A_to_I";"IN";1.18486971081707;0.412128595066806;2.86892937508543;0;11.5578240422685;0.0929842413053489;0;0.907015758694651;12.7426937530856;13.3737373737374;5;5;1
"10000126";3.13916065703534;0.470874098555446;0.0470874098555342;9.79714038163003;1.22464254770375;0.0765401592314846;0;0;0;2.20220740141758;0.282878252871598;0.0193904145357148;14.042304629758;4.91547515910152;2.85675426591409;0.191969201289372;0.0233733425717966;"C";2.85675426591409;"P";7.65191441139179;105.850383683333;13.833189708153;0.944934296582053;2.99269130410051;3.16708930443678;15.138508440083;1.9783948991308;0.143017983622734;12.9363010386654;1.6955166462592;0.123627569087019;2.85675426591409;0.128452139743743;0.00880499017632628;0.242662925642554;0.0106416186626147;0.0788888674998295;NA;NA;NA;NA;"A_to_I";"IN";1.1848697110849;0.412128595159966;2.86892937576228;0;11.5578240422719;0.0929842413243879;0;0.907015758675612;12.7426937533568;13.8686868686869;5;5;1
"10000127";3.13916065668543;0.470874098503;0.0470874098502844;9.79714038162605;1.22464254770326;0.0765401592314535;0;0;0;2.20220740211025;0.282878252960976;0.0193904145419298;14.5372541247277;4.91547515910475;2.95744636157929;0.191969201347993;0.0225775510212075;"C";2.95744636157929;"P";7.6519144114221;105.85038368501;13.8331897083174;0.916616017845816;2.99269130416502;3.26493454827278;15.1385084404217;1.97839489916723;0.143017983623668;12.9363010383115;1.69551664620626;0.123627569081738;2.95744636157929;0.128452139743927;0.00880499017637898;0.242662925622143;0.0106416215967009;0.0788888601051671;NA;NA;NA;NA;"A_to_I";"IN";1.18486971131542;0.412128595240145;2.86892937634486;0;11.5578240422748;0.0929842413407754;0;0.907015758659225;12.7426937535902;14.3636363636364;5;5;1
"10000128";3.13916065633587;0.470874098450513;0.0470874098450393;9.79714038162211;1.22464254770276;0.0765401592314227;0;0;0;2.20220740280221;0.282878253050264;0.0193904145481386;15.0322036196974;4.91547515910797;3.05813845724436;0.191969201406554;0.0218341638467138;"C";3.05813845724436;"P";7.65191441145275;105.850383686686;13.8331897084811;0.88994566675237;2.99269130422947;3.36277979210859;15.1385084407602;1.97839489920354;0.143017983624601;12.936301037958;1.69551664615328;0.123627569076462;3.05813845724436;0.12845213974411;0.00880499017643166;0.242662925601752;0.0106416191267583;0.0788888748029107;NA;NA;NA;NA;"A_to_I";"IN";1.1848697115457;0.412128595320243;2.86892937692684;0;11.5578240422777;0.0929842413571454;0;0.907015758642855;12.7426937538234;14.8585858585859;5;5;1
"10000129";3.13916065597172;0.470874098395907;0.0470874098395793;9.79714038161797;1.22464254770225;0.0765401592313904;0;0;0;2.20220740352304;0.282878253143275;0.0193904145546062;15.527153114668;4.91547515911133;3.15883055290938;0.191969201467558;0.0211381696625448;"C";3.15883055290938;"P";7.65191441148441;105.850383688429;13.8331897086517;0.86478346345308;2.9926913042966;3.46062503594459;15.1385084411127;1.97839489924143;0.143017983625576;12.9363010375897;1.69551664609815;0.12362756907097;3.15883055290938;0.128452139744301;0.00880499017648652;0.242662925580512;0.0106416230582513;0.0788888674999266;NA;NA;NA;NA;"A_to_I";"IN";1.1848697117856;0.412128595403685;2.8689293775331;0;11.5578240422807;0.0929842413741989;0;0.907015758625801;12.7426937540663;15.3535353535354;5;5;1
"10000130";3.13916065560053;0.470874098340265;0.0470874098340126;9.79714038161378;1.22464254770172;0.0765401592313576;0;0;0;2.20220740425781;0.282878253238087;0.019390414561199;16.0221026096389;4.91547515911475;3.2595226485743;0.191969201529743;0.0204851763228164;"C";3.2595226485743;"P";7.65191441151659;105.850383690207;13.8331897088258;0.841005001887933;2.99269130436504;3.5584702797806;15.1385084414721;1.97839489928007;0.143017983626569;12.9363010372143;1.69551664604199;0.12362756906537;3.2595226485743;0.128452139744496;0.00880499017654244;0.242662925558859;0.0106416230026224;0.0788888674999604;NA;NA;NA;NA;"A_to_I";"IN";1.18486971203013;0.412128595488741;2.86892937815109;0;11.5578240422838;0.0929842413915821;0;0.907015758608418;12.7426937543139;15.8484848484848;5;5;1
"10000131";3.13916065522452;0.470874098283854;0.0470874098283683;9.79714038160952;1.22464254770119;0.0765401592313243;0;0;0;2.20220740500213;0.28287825333413;0.0193904145678775;16.5170521046101;4.91547515911822;3.36021474423911;0.191969201592736;0.0198713181413913;"C";3.36021474423911;"P";7.65191441154938;105.850383692012;13.8331897090024;0.818499192726731;2.99269130443436;3.65631552361655;15.1385084418362;1.97839489931917;0.14301798362757;12.936301036834;1.69551664598504;0.123627569059693;3.36021474423911;0.128452139744692;0.00880499017659908;0.242662925536926;0.0106416188670201;0.0788888748946883;NA;NA;NA;NA;"A_to_I";"IN";1.18486971227785;0.412128595574905;2.86892937877711;0;11.5578240422869;0.0929842414091915;0;0.907015758590809;12.7426937545648;16.3434343434343;5;5;1
